"encrpyted_course_id","encrpyted_etest_info_id","FINAL_SCORE","REG_DATE","scaled_score","prev_test","prev_2_test","prev_3_test","prev_4_test","prev_5_test","prev_6_test","prev_7_test","prev_8_test"
"938e0e501773765c2e8e0b1b075748cc","a3cac9137ece4cffa07368e1651655c5",70,20201208202151,1,1,1,0,0.5,0,0,0,0.5
"938e0e501773765c2e8e0b1b075748cc","21dbed79193d8386390b366e2c371262",20,20201208202751,1,1,1,1,0,0.5,0,0,0
"938e0e501773765c2e8e0b1b075748cc","dc7b5819ae165d8fc18d5241e22376d8",33.5,20201216150505,0.37222222222222223,1,1,1,1,0,0.5,0,0
"938e0e501773765c2e8e0b1b075748cc","5ffc190dc7d7a6a228108710dce57db4",40,20200925092453,1,0.5,1,1,1,1,0.7142857142857143,1,1
"938e0e501773765c2e8e0b1b075748cc","e29cecb5a51f304b4f9d4bac425d8769",70,20200925095540,1,1,0.5,1,1,1,1,0.7142857142857143,1
"938e0e501773765c2e8e0b1b075748cc","cbc5518c6793f1c2233bfb724508b625",40,20200925103717,1,1,1,0.5,1,1,1,1,0.7142857142857143
"938e0e501773765c2e8e0b1b075748cc","9f1892ceb9c052ac7735db69c1b70146",20,20200930060049,0.5,1,1,1,0.5,1,1,1,1
"938e0e501773765c2e8e0b1b075748cc","b29ffe1379200e51ab2ef1323cbf8169",40,20200930070459,1,0.5,1,1,1,0.5,1,1,1
"938e0e501773765c2e8e0b1b075748cc","a382923b45f05827731b9f4cd7c72cb7",20,20200930094353,1,1,0.5,1,1,1,0.5,1,1
"938e0e501773765c2e8e0b1b075748cc","649cd6f04f179bec142221d6b25b3dad",20,20201007130538,0.5,1,1,0.5,1,1,1,0.5,1
"938e0e501773765c2e8e0b1b075748cc","4cb5696e10d4664546bdabd1b5951f8b",40,20201008154358,1,0.5,1,1,0.5,1,1,1,0.5
"938e0e501773765c2e8e0b1b075748cc","aecc0ecf36fdc1ce5c69c87c5ecc80ed",70,20201008154748,1,1,0.5,1,1,0.5,1,1,1
"938e0e501773765c2e8e0b1b075748cc","3203902fa2a7bd61672fb25b352adc50",70,20201015175114,1,1,1,0.5,1,1,0.5,1,1
"938e0e501773765c2e8e0b1b075748cc","49b82a9f6f3a6c7d425afb89351a2982",70,20201015175514,1,1,1,1,0.5,1,1,0.5,1
"938e0e501773765c2e8e0b1b075748cc","71a2911b8c272bbe1cfed70eeac210e8",70,20201015180022,1,1,1,1,1,0.5,1,1,0.5
"938e0e501773765c2e8e0b1b075748cc","b1380259a4054919ba62dbf0daf5c427",79.3,20201021150200,0.8373812038014783,1,1,1,1,1,0.5,1,1
"938e0e501773765c2e8e0b1b075748cc","f27e04ac3c4d52d9aed16d9a75d2a667",40,20201030030836,1,0.8373812038014783,1,1,1,1,1,0.5,1
"938e0e501773765c2e8e0b1b075748cc","89070a3dc0da858495256cedf15eef4c",10,20201030092715,0.3333333333333333,1,0.8373812038014783,1,1,1,1,1,0.5
"938e0e501773765c2e8e0b1b075748cc","e63db7157a41444dfa020c1ffb4ff26d",40,20201030113949,1,0.3333333333333333,1,0.8373812038014783,1,1,1,1,1
"938e0e501773765c2e8e0b1b075748cc","ae180eaf2f3dcb4d79f5bd7a20cc02b1",20,20201106054911,1,1,0.3333333333333333,1,0.8373812038014783,1,1,1,1
"938e0e501773765c2e8e0b1b075748cc","ea393eb4d3b81e18af98de8f51d148d4",20,20201106055928,0.5,1,1,0.3333333333333333,1,0.8373812038014783,1,1,1
"938e0e501773765c2e8e0b1b075748cc","43aa21f7220ebd2b7d6279c5896c56ee",10,20201106061410,1,0.5,1,1,0.3333333333333333,1,0.8373812038014783,1,1
"938e0e501773765c2e8e0b1b075748cc","12255a8b1b857807ecdd68f4f3c2d479",70,20201114123049,1,1,0.5,1,1,0.3333333333333333,1,0.8373812038014783,1
"938e0e501773765c2e8e0b1b075748cc","72869ba03816733c1583708042a56cef",40,20201114132133,1,1,1,0.5,1,1,0.3333333333333333,1,0.8373812038014783
"938e0e501773765c2e8e0b1b075748cc","a7e5fd3e626d31ceb1d6eb13c6ad70ad",20,20201114163947,0.5,1,1,1,0.5,1,1,0.3333333333333333,1
"938e0e501773765c2e8e0b1b075748cc","5309b6cc4c574e034ca7b93fdbd11262",20,20201121201610,0.5,0.5,1,1,1,0.5,1,1,0.3333333333333333
"938e0e501773765c2e8e0b1b075748cc","4ffe7136e1cc8c15208de09476a66f9a",20,20201123013214,0.5,0.5,0.5,1,1,1,0.5,1,1
"938e0e501773765c2e8e0b1b075748cc","1881382aa95fc70a43ca277872eb4a28",40,20201123120024,1,0.5,0.5,0.5,1,1,1,0.5,1
"938e0e501773765c2e8e0b1b075748cc","8a7c256fc184b86a04013260f9c29efd",20,20201130193620,0.5,1,0.5,0.5,0.5,1,1,1,0.5
"938e0e501773765c2e8e0b1b075748cc","315b69b1ce4e0d059911e450d4c66af3",0,20201201091124,0,0.5,1,0.5,0.5,0.5,1,1,1
"938e0e501773765c2e8e0b1b075748cc","6809c464d283c5f5225f86cd0b76ba8b",40,20201201162211,1,0,0.5,1,0.5,0.5,0.5,1,1
"938e0e501773765c2e8e0b1b075748cc","73264804c3d893d28adfe5c235c83a52",20,20201202165216,0.5,1,0,0.5,1,0.5,0.5,0.5,1
"938e0e501773765c2e8e0b1b075748cc","a3cac9137ece4cffa07368e1651655c5",70,20201204091235,1,0.5,1,0,0.5,1,0.5,0.5,0.5
"938e0e501773765c2e8e0b1b075748cc","21dbed79193d8386390b366e2c371262",20,20201204124534,1,1,0.5,1,0,0.5,1,0.5,0.5
"938e0e501773765c2e8e0b1b075748cc","dc7b5819ae165d8fc18d5241e22376d8",68,20201216150250,0.7555555555555555,1,1,0.5,1,0,0.5,1,0.5
"938e0e501773765c2e8e0b1b075748cc","5ffc190dc7d7a6a228108710dce57db4",40,20200929005723,1,0.5,1,0.625,1,1,0.7142857142857143,1,0.5
"938e0e501773765c2e8e0b1b075748cc","e29cecb5a51f304b4f9d4bac425d8769",70,20200929010209,1,1,0.5,1,0.625,1,1,0.7142857142857143,1
"938e0e501773765c2e8e0b1b075748cc","cbc5518c6793f1c2233bfb724508b625",20,20200929010646,0.5,1,1,0.5,1,0.625,1,1,0.7142857142857143
"938e0e501773765c2e8e0b1b075748cc","9f1892ceb9c052ac7735db69c1b70146",20,20201006023205,0.5,0.5,1,1,0.5,1,0.625,1,1
"938e0e501773765c2e8e0b1b075748cc","b29ffe1379200e51ab2ef1323cbf8169",40,20201006023645,1,0.5,0.5,1,1,0.5,1,0.625,1
"938e0e501773765c2e8e0b1b075748cc","a382923b45f05827731b9f4cd7c72cb7",20,20201006024156,1,1,0.5,0.5,1,1,0.5,1,0.625
"938e0e501773765c2e8e0b1b075748cc","649cd6f04f179bec142221d6b25b3dad",20,20201012093614,0.5,1,1,0.5,0.5,1,1,0.5,1
"938e0e501773765c2e8e0b1b075748cc","4cb5696e10d4664546bdabd1b5951f8b",40,20201012094109,1,0.5,1,1,0.5,0.5,1,1,0.5
"938e0e501773765c2e8e0b1b075748cc","aecc0ecf36fdc1ce5c69c87c5ecc80ed",70,20201012094448,1,1,0.5,1,1,0.5,0.5,1,1
"938e0e501773765c2e8e0b1b075748cc","3203902fa2a7bd61672fb25b352adc50",50,20201018004825,0.7142857142857143,1,1,0.5,1,1,0.5,0.5,1
"938e0e501773765c2e8e0b1b075748cc","49b82a9f6f3a6c7d425afb89351a2982",20,20201018010405,0.2857142857142857,0.7142857142857143,1,1,0.5,1,1,0.5,0.5
"938e0e501773765c2e8e0b1b075748cc","71a2911b8c272bbe1cfed70eeac210e8",70,20201018010747,1,0.2857142857142857,0.7142857142857143,1,1,0.5,1,1,0.5
"938e0e501773765c2e8e0b1b075748cc","b1380259a4054919ba62dbf0daf5c427",31.1,20201021154101,0.32840549102428723,1,0.2857142857142857,0.7142857142857143,1,1,0.5,1,1
"938e0e501773765c2e8e0b1b075748cc","f27e04ac3c4d52d9aed16d9a75d2a667",40,20201102085850,1,0.32840549102428723,1,0.2857142857142857,0.7142857142857143,1,1,0.5,1
"938e0e501773765c2e8e0b1b075748cc","89070a3dc0da858495256cedf15eef4c",10,20201102090629,0.3333333333333333,1,0.32840549102428723,1,0.2857142857142857,0.7142857142857143,1,1,0.5
"938e0e501773765c2e8e0b1b075748cc","e63db7157a41444dfa020c1ffb4ff26d",20,20201102091812,0.5,0.3333333333333333,1,0.32840549102428723,1,0.2857142857142857,0.7142857142857143,1,1
"938e0e501773765c2e8e0b1b075748cc","ae180eaf2f3dcb4d79f5bd7a20cc02b1",20,20201109113412,1,0.5,0.3333333333333333,1,0.32840549102428723,1,0.2857142857142857,0.7142857142857143,1
"938e0e501773765c2e8e0b1b075748cc","ea393eb4d3b81e18af98de8f51d148d4",40,20201109114256,1,1,0.5,0.3333333333333333,1,0.32840549102428723,1,0.2857142857142857,0.7142857142857143
"938e0e501773765c2e8e0b1b075748cc","43aa21f7220ebd2b7d6279c5896c56ee",10,20201109115812,1,1,1,0.5,0.3333333333333333,1,0.32840549102428723,1,0.2857142857142857
"938e0e501773765c2e8e0b1b075748cc","12255a8b1b857807ecdd68f4f3c2d479",70,20201116133552,1,1,1,1,0.5,0.3333333333333333,1,0.32840549102428723,1
"938e0e501773765c2e8e0b1b075748cc","72869ba03816733c1583708042a56cef",40,20201116134525,1,1,1,1,1,0.5,0.3333333333333333,1,0.32840549102428723
"938e0e501773765c2e8e0b1b075748cc","a7e5fd3e626d31ceb1d6eb13c6ad70ad",20,20201116135323,0.5,1,1,1,1,1,0.5,0.3333333333333333,1
"938e0e501773765c2e8e0b1b075748cc","5309b6cc4c574e034ca7b93fdbd11262",0,20201123113320,0,0.5,1,1,1,1,1,0.5,0.3333333333333333
"938e0e501773765c2e8e0b1b075748cc","4ffe7136e1cc8c15208de09476a66f9a",40,20201123114023,1,0,0.5,1,1,1,1,1,0.5
"938e0e501773765c2e8e0b1b075748cc","1881382aa95fc70a43ca277872eb4a28",40,20201123115213,1,1,0,0.5,1,1,1,1,1
"938e0e501773765c2e8e0b1b075748cc","8a7c256fc184b86a04013260f9c29efd",20,20201201175953,0.5,1,1,0,0.5,1,1,1,1
"938e0e501773765c2e8e0b1b075748cc","315b69b1ce4e0d059911e450d4c66af3",0,20201201180640,0,0.5,1,1,0,0.5,1,1,1
"938e0e501773765c2e8e0b1b075748cc","6809c464d283c5f5225f86cd0b76ba8b",40,20201201182118,1,0,0.5,1,1,0,0.5,1,1
"938e0e501773765c2e8e0b1b075748cc","73264804c3d893d28adfe5c235c83a52",20,20201207211512,0.5,1,0,0.5,1,1,0,0.5,1
"938e0e501773765c2e8e0b1b075748cc","a3cac9137ece4cffa07368e1651655c5",50,20201207212704,0.7142857142857143,0.5,1,0,0.5,1,1,0,0.5
"938e0e501773765c2e8e0b1b075748cc","21dbed79193d8386390b366e2c371262",20,20201207213223,1,0.7142857142857143,0.5,1,0,0.5,1,1,0
"938e0e501773765c2e8e0b1b075748cc","dc7b5819ae165d8fc18d5241e22376d8",47.5,20201216151011,0.5277777777777778,1,0.7142857142857143,0.5,1,0,0.5,1,1
"938e0e501773765c2e8e0b1b075748cc","e29cecb5a51f304b4f9d4bac425d8769",50,20200924021849,0.7142857142857143,0.5,0.5,1,1,1,0.7142857142857143,1,0.5
"938e0e501773765c2e8e0b1b075748cc","5ffc190dc7d7a6a228108710dce57db4",40,20200924022151,1,0.7142857142857143,0.5,0.5,1,1,1,0.7142857142857143,1
"938e0e501773765c2e8e0b1b075748cc","9f1892ceb9c052ac7735db69c1b70146",20,20201001020144,0.5,1,0.7142857142857143,0.5,0.5,1,1,1,0.7142857142857143
"938e0e501773765c2e8e0b1b075748cc","b29ffe1379200e51ab2ef1323cbf8169",40,20201001020405,1,0.5,1,0.7142857142857143,0.5,0.5,1,1,1
"938e0e501773765c2e8e0b1b075748cc","a382923b45f05827731b9f4cd7c72cb7",20,20201001020919,1,1,0.5,1,0.7142857142857143,0.5,0.5,1,1
"938e0e501773765c2e8e0b1b075748cc","649cd6f04f179bec142221d6b25b3dad",20,20201008013155,0.5,1,1,0.5,1,0.7142857142857143,0.5,0.5,1
"938e0e501773765c2e8e0b1b075748cc","4cb5696e10d4664546bdabd1b5951f8b",20,20201008013542,0.5,0.5,1,1,0.5,1,0.7142857142857143,0.5,0.5
"938e0e501773765c2e8e0b1b075748cc","aecc0ecf36fdc1ce5c69c87c5ecc80ed",70,20201008013847,1,0.5,0.5,1,1,0.5,1,0.7142857142857143,0.5
"938e0e501773765c2e8e0b1b075748cc","3203902fa2a7bd61672fb25b352adc50",50,20201016031537,0.7142857142857143,1,0.5,0.5,1,1,0.5,1,0.7142857142857143
"938e0e501773765c2e8e0b1b075748cc","49b82a9f6f3a6c7d425afb89351a2982",40,20201016031835,0.5714285714285714,0.7142857142857143,1,0.5,0.5,1,1,0.5,1
"938e0e501773765c2e8e0b1b075748cc","71a2911b8c272bbe1cfed70eeac210e8",70,20201016032232,1,0.5714285714285714,0.7142857142857143,1,0.5,0.5,1,1,0.5
"938e0e501773765c2e8e0b1b075748cc","b1380259a4054919ba62dbf0daf5c427",52.8,20201021153944,0.5575501583949313,1,0.5714285714285714,0.7142857142857143,1,0.5,0.5,1,1
"938e0e501773765c2e8e0b1b075748cc","f27e04ac3c4d52d9aed16d9a75d2a667",40,20201029015129,1,0.5575501583949313,1,0.5714285714285714,0.7142857142857143,1,0.5,0.5,1
"938e0e501773765c2e8e0b1b075748cc","89070a3dc0da858495256cedf15eef4c",30,20201029015508,1,1,0.5575501583949313,1,0.5714285714285714,0.7142857142857143,1,0.5,0.5
"938e0e501773765c2e8e0b1b075748cc","e63db7157a41444dfa020c1ffb4ff26d",20,20201029015739,0.5,1,1,0.5575501583949313,1,0.5714285714285714,0.7142857142857143,1,0.5
"938e0e501773765c2e8e0b1b075748cc","ae180eaf2f3dcb4d79f5bd7a20cc02b1",20,20201104231537,1,0.5,1,1,0.5575501583949313,1,0.5714285714285714,0.7142857142857143,1
"938e0e501773765c2e8e0b1b075748cc","ea393eb4d3b81e18af98de8f51d148d4",40,20201104232007,1,1,0.5,1,1,0.5575501583949313,1,0.5714285714285714,0.7142857142857143
"938e0e501773765c2e8e0b1b075748cc","43aa21f7220ebd2b7d6279c5896c56ee",10,20201104232516,1,1,1,0.5,1,1,0.5575501583949313,1,0.5714285714285714
"938e0e501773765c2e8e0b1b075748cc","12255a8b1b857807ecdd68f4f3c2d479",20,20201112003349,0.2857142857142857,1,1,1,0.5,1,1,0.5575501583949313,1
"938e0e501773765c2e8e0b1b075748cc","72869ba03816733c1583708042a56cef",40,20201112004141,1,0.2857142857142857,1,1,1,0.5,1,1,0.5575501583949313
"938e0e501773765c2e8e0b1b075748cc","a7e5fd3e626d31ceb1d6eb13c6ad70ad",40,20201112004652,1,1,0.2857142857142857,1,1,1,0.5,1,1
"938e0e501773765c2e8e0b1b075748cc","5309b6cc4c574e034ca7b93fdbd11262",0,20201120203802,0,1,1,0.2857142857142857,1,1,1,0.5,1
"938e0e501773765c2e8e0b1b075748cc","4ffe7136e1cc8c15208de09476a66f9a",20,20201120204456,0.5,0,1,1,0.2857142857142857,1,1,1,0.5
"938e0e501773765c2e8e0b1b075748cc","1881382aa95fc70a43ca277872eb4a28",40,20201120205641,1,0.5,0,1,1,0.2857142857142857,1,1,1
"938e0e501773765c2e8e0b1b075748cc","8a7c256fc184b86a04013260f9c29efd",20,20201126233533,0.5,1,0.5,0,1,1,0.2857142857142857,1,1
"938e0e501773765c2e8e0b1b075748cc","315b69b1ce4e0d059911e450d4c66af3",0,20201126234048,0,0.5,1,0.5,0,1,1,0.2857142857142857,1
"938e0e501773765c2e8e0b1b075748cc","6809c464d283c5f5225f86cd0b76ba8b",40,20201126234850,1,0,0.5,1,0.5,0,1,1,0.2857142857142857
"938e0e501773765c2e8e0b1b075748cc","73264804c3d893d28adfe5c235c83a52",20,20201202172925,0.5,1,0,0.5,1,0.5,0,1,1
"938e0e501773765c2e8e0b1b075748cc","a3cac9137ece4cffa07368e1651655c5",50,20201202173327,0.7142857142857143,0.5,1,0,0.5,1,0.5,0,1
"938e0e501773765c2e8e0b1b075748cc","21dbed79193d8386390b366e2c371262",20,20201202173821,1,0.7142857142857143,0.5,1,0,0.5,1,0.5,0
"938e0e501773765c2e8e0b1b075748cc","dc7b5819ae165d8fc18d5241e22376d8",72,20201216150304,0.8,1,0.7142857142857143,0.5,1,0,0.5,1,0.5
"938e0e501773765c2e8e0b1b075748cc","5ffc190dc7d7a6a228108710dce57db4",40,20200928183709,1,0.5,1,1,1,1,0.7142857142857143,1,1
"938e0e501773765c2e8e0b1b075748cc","e29cecb5a51f304b4f9d4bac425d8769",70,20200929164516,1,1,0.5,1,1,1,1,0.7142857142857143,1
"938e0e501773765c2e8e0b1b075748cc","cbc5518c6793f1c2233bfb724508b625",20,20200929165050,0.5,1,1,0.5,1,1,1,1,0.7142857142857143
"938e0e501773765c2e8e0b1b075748cc","9f1892ceb9c052ac7735db69c1b70146",20,20201006160655,0.5,0.5,1,1,0.5,1,1,1,1
"938e0e501773765c2e8e0b1b075748cc","b29ffe1379200e51ab2ef1323cbf8169",40,20201006160935,1,0.5,0.5,1,1,0.5,1,1,1
"938e0e501773765c2e8e0b1b075748cc","a382923b45f05827731b9f4cd7c72cb7",20,20201006161852,1,1,0.5,0.5,1,1,0.5,1,1
"938e0e501773765c2e8e0b1b075748cc","649cd6f04f179bec142221d6b25b3dad",20,20201012193409,0.5,1,1,0.5,0.5,1,1,0.5,1
"938e0e501773765c2e8e0b1b075748cc","4cb5696e10d4664546bdabd1b5951f8b",40,20201012193901,1,0.5,1,1,0.5,0.5,1,1,0.5
"938e0e501773765c2e8e0b1b075748cc","aecc0ecf36fdc1ce5c69c87c5ecc80ed",70,20201012194305,1,1,0.5,1,1,0.5,0.5,1,1
"938e0e501773765c2e8e0b1b075748cc","71a2911b8c272bbe1cfed70eeac210e8",70,20201019233246,1,1,1,0.5,1,1,0.5,0.5,1
"938e0e501773765c2e8e0b1b075748cc","3203902fa2a7bd61672fb25b352adc50",70,20201019233927,1,1,1,1,0.5,1,1,0.5,0.5
"938e0e501773765c2e8e0b1b075748cc","49b82a9f6f3a6c7d425afb89351a2982",20,20201019234508,0.2857142857142857,1,1,1,1,0.5,1,1,0.5
"938e0e501773765c2e8e0b1b075748cc","b1380259a4054919ba62dbf0daf5c427",69.3,20201021151755,0.7317845828933474,0.2857142857142857,1,1,1,1,0.5,1,1
"938e0e501773765c2e8e0b1b075748cc","f27e04ac3c4d52d9aed16d9a75d2a667",40,20201103225126,1,0.7317845828933474,0.2857142857142857,1,1,1,1,0.5,1
"938e0e501773765c2e8e0b1b075748cc","89070a3dc0da858495256cedf15eef4c",20,20201103230622,0.6666666666666666,1,0.7317845828933474,0.2857142857142857,1,1,1,1,0.5
"938e0e501773765c2e8e0b1b075748cc","e63db7157a41444dfa020c1ffb4ff26d",40,20201103231631,1,0.6666666666666666,1,0.7317845828933474,0.2857142857142857,1,1,1,1
"938e0e501773765c2e8e0b1b075748cc","ae180eaf2f3dcb4d79f5bd7a20cc02b1",20,20201109233851,1,1,0.6666666666666666,1,0.7317845828933474,0.2857142857142857,1,1,1
"938e0e501773765c2e8e0b1b075748cc","ea393eb4d3b81e18af98de8f51d148d4",40,20201109234959,1,1,1,0.6666666666666666,1,0.7317845828933474,0.2857142857142857,1,1
"938e0e501773765c2e8e0b1b075748cc","43aa21f7220ebd2b7d6279c5896c56ee",10,20201110000619,1,1,1,1,0.6666666666666666,1,0.7317845828933474,0.2857142857142857,1
"938e0e501773765c2e8e0b1b075748cc","12255a8b1b857807ecdd68f4f3c2d479",70,20201117183437,1,1,1,1,1,0.6666666666666666,1,0.7317845828933474,0.2857142857142857
"938e0e501773765c2e8e0b1b075748cc","72869ba03816733c1583708042a56cef",20,20201117184449,0.5,1,1,1,1,1,0.6666666666666666,1,0.7317845828933474
"938e0e501773765c2e8e0b1b075748cc","a7e5fd3e626d31ceb1d6eb13c6ad70ad",0,20201117185047,0,0.5,1,1,1,1,1,0.6666666666666666,1
"938e0e501773765c2e8e0b1b075748cc","5309b6cc4c574e034ca7b93fdbd11262",20,20201124180434,0.5,0,0.5,1,1,1,1,1,0.6666666666666666
"938e0e501773765c2e8e0b1b075748cc","4ffe7136e1cc8c15208de09476a66f9a",20,20201124232701,0.5,0.5,0,0.5,1,1,1,1,1
"938e0e501773765c2e8e0b1b075748cc","1881382aa95fc70a43ca277872eb4a28",20,20201124233701,0.5,0.5,0.5,0,0.5,1,1,1,1
"938e0e501773765c2e8e0b1b075748cc","315b69b1ce4e0d059911e450d4c66af3",20,20201201201600,1,0.5,0.5,0.5,0,0.5,1,1,1
"938e0e501773765c2e8e0b1b075748cc","6809c464d283c5f5225f86cd0b76ba8b",40,20201201204401,1,1,0.5,0.5,0.5,0,0.5,1,1
"938e0e501773765c2e8e0b1b075748cc","8a7c256fc184b86a04013260f9c29efd",0,20201201205024,0,1,1,0.5,0.5,0.5,0,0.5,1
"938e0e501773765c2e8e0b1b075748cc","73264804c3d893d28adfe5c235c83a52",40,20201208191359,1,0,1,1,0.5,0.5,0.5,0,0.5
"938e0e501773765c2e8e0b1b075748cc","a3cac9137ece4cffa07368e1651655c5",70,20201208193712,1,1,0,1,1,0.5,0.5,0.5,0
"938e0e501773765c2e8e0b1b075748cc","21dbed79193d8386390b366e2c371262",20,20201208195151,1,1,1,0,1,1,0.5,0.5,0.5
"938e0e501773765c2e8e0b1b075748cc","dc7b5819ae165d8fc18d5241e22376d8",68.5,20201216151010,0.7611111111111111,1,1,1,0,1,1,0.5,0.5
"938e0e501773765c2e8e0b1b075748cc","5ffc190dc7d7a6a228108710dce57db4",40,20200929150101,1,0.5,1,1,1,1,0.7142857142857143,1,1
"938e0e501773765c2e8e0b1b075748cc","e29cecb5a51f304b4f9d4bac425d8769",70,20200929153948,1,1,0.5,1,1,1,1,0.7142857142857143,1
"938e0e501773765c2e8e0b1b075748cc","cbc5518c6793f1c2233bfb724508b625",40,20200929161530,1,1,1,0.5,1,1,1,1,0.7142857142857143
"938e0e501773765c2e8e0b1b075748cc","9f1892ceb9c052ac7735db69c1b70146",40,20201006204604,1,1,1,1,0.5,1,1,1,1
"938e0e501773765c2e8e0b1b075748cc","b29ffe1379200e51ab2ef1323cbf8169",40,20201006214037,1,1,1,1,1,0.5,1,1,1
"938e0e501773765c2e8e0b1b075748cc","a382923b45f05827731b9f4cd7c72cb7",20,20201006222527,1,1,1,1,1,1,0.5,1,1
"938e0e501773765c2e8e0b1b075748cc","649cd6f04f179bec142221d6b25b3dad",20,20201012160602,0.5,1,1,1,1,1,1,0.5,1
"938e0e501773765c2e8e0b1b075748cc","4cb5696e10d4664546bdabd1b5951f8b",40,20201012165348,1,0.5,1,1,1,1,1,1,0.5
"938e0e501773765c2e8e0b1b075748cc","aecc0ecf36fdc1ce5c69c87c5ecc80ed",70,20201012173317,1,1,0.5,1,1,1,1,1,1
"938e0e501773765c2e8e0b1b075748cc","71a2911b8c272bbe1cfed70eeac210e8",70,20201019225231,1,1,1,0.5,1,1,1,1,1
"938e0e501773765c2e8e0b1b075748cc","3203902fa2a7bd61672fb25b352adc50",50,20201020221413,0.7142857142857143,1,1,1,0.5,1,1,1,1
"938e0e501773765c2e8e0b1b075748cc","49b82a9f6f3a6c7d425afb89351a2982",40,20201020222057,0.5714285714285714,0.7142857142857143,1,1,1,0.5,1,1,1
"938e0e501773765c2e8e0b1b075748cc","b1380259a4054919ba62dbf0daf5c427",83.2,20201021152108,0.8785638859556494,0.5714285714285714,0.7142857142857143,1,1,1,0.5,1,1
"938e0e501773765c2e8e0b1b075748cc","f27e04ac3c4d52d9aed16d9a75d2a667",40,20201103192620,1,0.8785638859556494,0.5714285714285714,0.7142857142857143,1,1,1,0.5,1
"938e0e501773765c2e8e0b1b075748cc","89070a3dc0da858495256cedf15eef4c",20,20201103193815,0.6666666666666666,1,0.8785638859556494,0.5714285714285714,0.7142857142857143,1,1,1,0.5
"938e0e501773765c2e8e0b1b075748cc","e63db7157a41444dfa020c1ffb4ff26d",40,20201103195148,1,0.6666666666666666,1,0.8785638859556494,0.5714285714285714,0.7142857142857143,1,1,1
"938e0e501773765c2e8e0b1b075748cc","ae180eaf2f3dcb4d79f5bd7a20cc02b1",20,20201110151015,1,1,0.6666666666666666,1,0.8785638859556494,0.5714285714285714,0.7142857142857143,1,1
"938e0e501773765c2e8e0b1b075748cc","ea393eb4d3b81e18af98de8f51d148d4",20,20201110154939,0.5,1,1,0.6666666666666666,1,0.8785638859556494,0.5714285714285714,0.7142857142857143,1
"938e0e501773765c2e8e0b1b075748cc","43aa21f7220ebd2b7d6279c5896c56ee",10,20201110163344,1,0.5,1,1,0.6666666666666666,1,0.8785638859556494,0.5714285714285714,0.7142857142857143
"938e0e501773765c2e8e0b1b075748cc","12255a8b1b857807ecdd68f4f3c2d479",70,20201117210310,1,1,0.5,1,1,0.6666666666666666,1,0.8785638859556494,0.5714285714285714
"938e0e501773765c2e8e0b1b075748cc","72869ba03816733c1583708042a56cef",40,20201117213408,1,1,1,0.5,1,1,0.6666666666666666,1,0.8785638859556494
"938e0e501773765c2e8e0b1b075748cc","a7e5fd3e626d31ceb1d6eb13c6ad70ad",20,20201117214741,0.5,1,1,1,0.5,1,1,0.6666666666666666,1
"938e0e501773765c2e8e0b1b075748cc","5309b6cc4c574e034ca7b93fdbd11262",20,20201124173830,0.5,0.5,1,1,1,0.5,1,1,0.6666666666666666
"938e0e501773765c2e8e0b1b075748cc","4ffe7136e1cc8c15208de09476a66f9a",20,20201124175122,0.5,0.5,0.5,1,1,1,0.5,1,1
"938e0e501773765c2e8e0b1b075748cc","1881382aa95fc70a43ca277872eb4a28",40,20201124180700,1,0.5,0.5,0.5,1,1,1,0.5,1
"938e0e501773765c2e8e0b1b075748cc","8a7c256fc184b86a04013260f9c29efd",20,20201201192915,0.5,1,0.5,0.5,0.5,1,1,1,0.5
"938e0e501773765c2e8e0b1b075748cc","315b69b1ce4e0d059911e450d4c66af3",0,20201201194434,0,0.5,1,0.5,0.5,0.5,1,1,1
"938e0e501773765c2e8e0b1b075748cc","6809c464d283c5f5225f86cd0b76ba8b",40,20201201200647,1,0,0.5,1,0.5,0.5,0.5,1,1
"938e0e501773765c2e8e0b1b075748cc","73264804c3d893d28adfe5c235c83a52",40,20201208165442,1,1,0,0.5,1,0.5,0.5,0.5,1
"938e0e501773765c2e8e0b1b075748cc","a3cac9137ece4cffa07368e1651655c5",50,20201208171022,0.7142857142857143,1,1,0,0.5,1,0.5,0.5,0.5
"938e0e501773765c2e8e0b1b075748cc","21dbed79193d8386390b366e2c371262",20,20201208172136,1,0.7142857142857143,1,1,0,0.5,1,0.5,0.5
"938e0e501773765c2e8e0b1b075748cc","dc7b5819ae165d8fc18d5241e22376d8",75.5,20201216153023,0.8388888888888889,1,0.7142857142857143,1,1,0,0.5,1,0.5
"938e0e501773765c2e8e0b1b075748cc","5ffc190dc7d7a6a228108710dce57db4",40,20200928211355,1,0.5,0.5714285714285714,0.625,0,1,1,1,1
"938e0e501773765c2e8e0b1b075748cc","e29cecb5a51f304b4f9d4bac425d8769",50,20200928211717,0.7142857142857143,1,0.5,0.5714285714285714,0.625,0,1,1,1
"938e0e501773765c2e8e0b1b075748cc","cbc5518c6793f1c2233bfb724508b625",0,20200928212235,0,0.7142857142857143,1,0.5,0.5714285714285714,0.625,0,1,1
"938e0e501773765c2e8e0b1b075748cc","649cd6f04f179bec142221d6b25b3dad",20,20201012142501,0.5,0,0.7142857142857143,1,0.5,0.5714285714285714,0.625,0,1
